feature,metadata,value,coef,stderr,N,N.not.0,pval,qval,Group,id,Kingdom,Phylum,Class,Order,Family,Genus,Species,ASV,level
24d5e2004c0981906654773dba703657,Age_group,Week18,1.97809340565874,0.187881013499551,280,276,6.07090660855455e-21,1.08282897872582e-18,compare_all,24d5e2004c0981906654773dba703657,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculaceae,s_uncultured_bacterium,asv_2392,ASV
24d5e2004c0981906654773dba703657,Age_group,Week9-14,1.64003132364997,0.160927912984879,280,276,6.94036937472647e-20,1.13475039276778e-17,compare_all,24d5e2004c0981906654773dba703657,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculaceae,s_uncultured_bacterium,asv_2392,ASV
db66ab43add889efc6f36d999d74bd9f,Age_group,Week6,3.68086169362302,0.367508839049785,280,171,1.32665144403195e-19,2.00222317937746e-17,compare_all,db66ab43add889efc6f36d999d74bd9f,k_Bacteria,p_Firmicutes,c_Bacilli,o_Erysipelotrichales,f_Erysipelotrichaceae,g_Faecalibaculum,s_uncultured_bacterium,asv_581,ASV
db66ab43add889efc6f36d999d74bd9f,Age_group,Week9-14,3.72994610805766,0.373819659394799,280,171,1.61782234269431e-19,2.26726245454732e-17,compare_all,db66ab43add889efc6f36d999d74bd9f,k_Bacteria,p_Firmicutes,c_Bacilli,o_Erysipelotrichales,f_Erysipelotrichaceae,g_Faecalibaculum,s_uncultured_bacterium,asv_581,ASV
20cf13f228f8d16b499e9493dd2ee208,Age_group,Week18,-2.96285729557147,0.316959658801536,280,234,1.19328436940724e-17,1.56081595518468e-15,compare_all,20cf13f228f8d16b499e9493dd2ee208,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_,asv_884,ASV
6f5de71b512e0f950f8fe6b1d3311982,Age_group,Week9-14,-2.09444144708353,0.226635115689301,280,63,4.33107277359383e-17,5.31097798861943e-15,compare_all,6f5de71b512e0f950f8fe6b1d3311982,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculaceae,s_uncultured_bacterium,asv_2364,ASV
20cf13f228f8d16b499e9493dd2ee208,Age_group,Week6,-2.42276254729379,0.269196594244296,280,234,1.87291319641238e-16,2.16156217138888e-14,compare_all,20cf13f228f8d16b499e9493dd2ee208,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_,asv_884,ASV
f2d453403c34d1cd8c79163f1711eafd,Age_group,Week6,-1.6106896524771,0.182395432444976,280,48,5.58018591027977e-16,6.08240264220495e-14,compare_all,f2d453403c34d1cd8c79163f1711eafd,k_Bacteria,p_Cyanobacteria,c_Vampirivibrionia,o_Gastranaerophilales,f_Gastranaerophilales,g_Gastranaerophilales,s_,asv_90,ASV
db66ab43add889efc6f36d999d74bd9f,Age_group,Week18,3.7377772525422,0.433158096191484,280,171,1.08990997364534e-15,1.12547545699587e-13,compare_all,db66ab43add889efc6f36d999d74bd9f,k_Bacteria,p_Firmicutes,c_Bacilli,o_Erysipelotrichales,f_Erysipelotrichaceae,g_Faecalibaculum,s_uncultured_bacterium,asv_581,ASV
f2d453403c34d1cd8c79163f1711eafd,Age_group,Week9-14,-1.61064669739852,0.185287634558796,280,48,1.24640674314429e-15,1.22272501502455e-13,compare_all,f2d453403c34d1cd8c79163f1711eafd,k_Bacteria,p_Cyanobacteria,c_Vampirivibrionia,o_Gastranaerophilales,f_Gastranaerophilales,g_Gastranaerophilales,s_,asv_90,ASV
46a9bce4deb54b24813583e0f9fb9cca,Age_group,Week9-14,-2.16837321929626,0.255369945884272,280,115,1.33225582022806e-15,1.24470758061307e-13,compare_all,46a9bce4deb54b24813583e0f9fb9cca,k_Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_[Eubacterium]_coprostanoligenes_group,g_[Eubacterium]_coprostanoligenes_group,s_,asv_1439,ASV
20cf13f228f8d16b499e9493dd2ee208,Age_group,Week9-14,-2.37525121060918,0.273781113800716,280,234,1.41849046417267e-15,1.2650355866849e-13,compare_all,20cf13f228f8d16b499e9493dd2ee208,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_,asv_884,ASV
938fa4f1324470245e04693d6dd958c1,Age_group,Week18,-2.85605470071152,0.331752351875391,280,190,1.67066252689448e-15,1.42514777294216e-13,compare_all,938fa4f1324470245e04693d6dd958c1,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculaceae,s_uncultured_bacterium,asv_2368,ASV
a48efa77549a0058f29816ef3038a36e,Age_group,Week9-14,-1.62777523559223,0.191226116810282,280,104,3.62740127214542e-15,2.96540053997888e-13,compare_all,a48efa77549a0058f29816ef3038a36e,k_Bacteria,p_Cyanobacteria,c_Vampirivibrionia,o_Gastranaerophilales,f_Gastranaerophilales,g_Gastranaerophilales,s_,asv_89,ASV
6f5de71b512e0f950f8fe6b1d3311982,Age_group,Week6,-1.8973234261968,0.223047776414449,280,63,5.1385262217447e-15,4.03271537882524e-13,compare_all,6f5de71b512e0f950f8fe6b1d3311982,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculaceae,s_uncultured_bacterium,asv_2364,ASV
5a1b49ed2eeb1f595a07330646fa90d6,Age_group,Week6,-2.35042074286943,0.279277638527296,280,272,6.72844165528496e-15,5.07738558756503e-13,compare_all,5a1b49ed2eeb1f595a07330646fa90d6,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Prevotellaceae,g_Prevotellaceae_UCG-001,s_uncultured_Bacteroidales,asv_1045,ASV
f27c18211f38a2b8824f2a0ffa75d352,Age_group,Week6,2.77285178078375,0.340102989574609,280,192,3.16485895719505e-14,2.29979750889507e-12,compare_all,f27c18211f38a2b8824f2a0ffa75d352,k_Bacteria,p_Actinobacteriota,c_Actinobacteria,o_Bifidobacteriales,f_Bifidobacteriaceae,g_Bifidobacterium,s_,asv_29,ASV
c17fc141d99b421461df8379095734d1,Age_group,Week9-14,-2.53713777611907,0.311892126403248,280,95,5.37328155857848e-14,3.76513514926106e-12,compare_all,c17fc141d99b421461df8379095734d1,k_Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Lachnospiraceae_NK4A136_group,s_,asv_2029,ASV
a48efa77549a0058f29816ef3038a36e,Age_group,Week18,-1.77065752641007,0.221965625167535,280,104,8.66848069327855e-14,5.86467555869397e-12,compare_all,a48efa77549a0058f29816ef3038a36e,k_Bacteria,p_Cyanobacteria,c_Vampirivibrionia,o_Gastranaerophilales,f_Gastranaerophilales,g_Gastranaerophilales,s_,asv_89,ASV
6f5de71b512e0f950f8fe6b1d3311982,Age_group,Week18,-2.07118276214597,0.260769579802349,280,63,1.06216872616423e-13,6.94658346911404e-12,compare_all,6f5de71b512e0f950f8fe6b1d3311982,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculaceae,s_uncultured_bacterium,asv_2364,ASV
7c60bd2ffe3eed870549edc57875acf8,Age_group,Week6,2.29732029005057,0.297125212521212,280,195,4.52341939995088e-13,2.8628867299044e-11,compare_all,7c60bd2ffe3eed870549edc57875acf8,k_Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_Burkholderiales,f_Sutterellaceae,g_Parasutterella,s_uncultured_organism,asv_142,ASV
c17fc141d99b421461df8379095734d1,Age_group,Week18,-2.78000680867502,0.360199700850481,280,95,4.84520128309249e-13,2.97071403669608e-11,compare_all,c17fc141d99b421461df8379095734d1,k_Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Lachnospiraceae_NK4A136_group,s_,asv_2029,ASV
f2d453403c34d1cd8c79163f1711eafd,Age_group,Week18,-1.62844970517695,0.212870934525173,280,48,5.93631402623923e-13,3.52940852105496e-11,compare_all,f2d453403c34d1cd8c79163f1711eafd,k_Bacteria,p_Cyanobacteria,c_Vampirivibrionia,o_Gastranaerophilales,f_Gastranaerophilales,g_Gastranaerophilales,s_,asv_90,ASV
c06b712348f8542720421722120be38e,Age_group,Week9-14,-2.06963778475208,0.269356948020444,280,215,7.17622618897594e-13,4.14110464199141e-11,compare_all,c06b712348f8542720421722120be38e,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_,asv_883,ASV
d8f099d313df42c4bd55367dfcba5b1e,Age_group,Week9-14,2.77618057747511,0.367300888676288,280,112,1.17059301985604e-12,6.56201001416443e-11,compare_all,d8f099d313df42c4bd55367dfcba5b1e,k_Bacteria,p_Firmicutes,c_Clostridia,o_Clostridiales,f_Clostridiaceae,g_Clostridium_sensu_stricto_1,s_,asv_268,ASV
24d5e2004c0981906654773dba703657,Age_group,Week6,1.19679006385354,0.158000398211988,280,276,1.35263241464562e-12,7.37184665981862e-11,compare_all,24d5e2004c0981906654773dba703657,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculaceae,s_uncultured_bacterium,asv_2392,ASV
ab4f6ce559f19ba6367b9585e0c52d1d,Age_group,Week6,2.10792764456199,0.289908840196335,280,254,8.35444373537646e-12,4.43011313751584e-10,compare_all,ab4f6ce559f19ba6367b9585e0c52d1d,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculaceae,s_,asv_2348,ASV
6c6dc0a7cd6856d4d841ce4192a2a325,Age_group,Week9-14,1.72369124317171,0.245818296428569,280,114,3.01122895550504e-11,1.5547450554476e-09,compare_all,6c6dc0a7cd6856d4d841ce4192a2a325,k_Bacteria,p_Firmicutes,c_Clostridia,o_Peptostreptococcales-Tissierellales,f_Peptostreptococcaceae,g_Romboutsia,s_,asv_360,ASV
c17fc141d99b421461df8379095734d1,Age_group,Week6,-2.16116400303379,0.306785050245681,280,95,3.50204572868201e-11,1.76179838966003e-09,compare_all,c17fc141d99b421461df8379095734d1,k_Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Lachnospiraceae_NK4A136_group,s_,asv_2029,ASV
46a9bce4deb54b24813583e0f9fb9cca,Age_group,Week18,-2.02119982777872,0.293065869122434,280,115,3.69641647468786e-11,1.81309228083439e-09,compare_all,46a9bce4deb54b24813583e0f9fb9cca,k_Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_[Eubacterium]_coprostanoligenes_group,g_[Eubacterium]_coprostanoligenes_group,s_,asv_1439,ASV
3f408486b8a7486bb4466732ec7740cb,Age_group,Week9-14,-1.6139231593738,0.234252629109893,280,77,3.8563733455684e-11,1.84541573268419e-09,compare_all,3f408486b8a7486bb4466732ec7740cb,k_Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_,s_,asv_2037,ASV
7bc78540b7e0bab3ed4670b4dc7ae979,Age_group,Week6,2.13765595816305,0.308202482627886,280,265,5.36844093149196e-11,2.50782883513982e-09,compare_all,7bc78540b7e0bab3ed4670b4dc7ae979,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculaceae,s_uncultured_bacterium,asv_2353,ASV
a48efa77549a0058f29816ef3038a36e,Age_group,Week6,-1.27633271550644,0.187945367244606,280,104,1.20457130186931e-10,5.49620673085487e-09,compare_all,a48efa77549a0058f29816ef3038a36e,k_Bacteria,p_Cyanobacteria,c_Vampirivibrionia,o_Gastranaerophilales,f_Gastranaerophilales,g_Gastranaerophilales,s_,asv_89,ASV
c06b712348f8542720421722120be38e,Age_group,Week6,-1.78242398275163,0.264626367207117,280,215,1.78699987172209e-10,7.9683948825426e-09,compare_all,c06b712348f8542720421722120be38e,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_,asv_883,ASV
f3b97a44d007c4a516573a5f19987ac2,Age_group,Week9-14,-2.12898664628506,0.319215159642478,280,263,2.36557809973302e-10,1.0313920514836e-08,compare_all,f3b97a44d007c4a516573a5f19987ac2,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_,asv_887,ASV
7d64677a29ebe5c57f9e95558cea9241,Age_group,Week9-14,-1.93769841184183,0.291613061684461,280,139,2.67559058810835e-10,1.141197550841e-08,compare_all,7d64677a29ebe5c57f9e95558cea9241,k_Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Blautia,s_Lachnospiraceae_bacterium,asv_2485,ASV
f54c94ed6901807823dcb725d30dc91f,Age_group,Week6,-1.46753789343666,0.230515097799551,280,71,8.1601656040801e-10,3.40643508834152e-08,compare_all,f54c94ed6901807823dcb725d30dc91f,k_Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Roseburia,s_Clostridium_sp.,asv_1741,ASV
d8f099d313df42c4bd55367dfcba5b1e,Age_group,Week18,2.70695334430918,0.423888565225629,280,112,9.31741213934647e-10,3.65615252347956e-08,compare_all,d8f099d313df42c4bd55367dfcba5b1e,k_Bacteria,p_Firmicutes,c_Clostridia,o_Clostridiales,f_Clostridiaceae,g_Clostridium_sensu_stricto_1,s_,asv_268,ASV
ec2419c176862417d3bb24baba3bc8d2,Age_group,Week6,-1.63407029154053,0.253753478652226,280,270,9.03921810672071e-10,3.65615252347956e-08,compare_all,ec2419c176862417d3bb24baba3bc8d2,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_,asv_890,ASV
96bb35ad57d9c30cfb576f6f7440308a,Age_group,Week9-14,-1.34029986042108,0.208319775054921,280,107,9.14332495444003e-10,3.65615252347956e-08,compare_all,96bb35ad57d9c30cfb576f6f7440308a,k_Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_uncultured,s_Clostridium_sp.,asv_1119,ASV
97651a1af7deca166a9b9c76a89ab6aa,Age_group,Week6,3.11719710461055,0.487846683851215,280,189,1.13648156328543e-09,4.3721114258157e-08,compare_all,97651a1af7deca166a9b9c76a89ab6aa,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculaceae,s_uncultured_bacterium,asv_2287,ASV
3f408486b8a7486bb4466732ec7740cb,Age_group,Week6,-1.44478614651016,0.230632779846666,280,77,1.4499475418691e-09,5.4707636098984e-08,compare_all,3f408486b8a7486bb4466732ec7740cb,k_Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_,s_,asv_2037,ASV
fd936820747ff2e2879e43047965d7d5,Age_group,Week18,-3.12900428002177,0.497990269679081,280,194,1.81500844258694e-09,6.71895578180297e-08,compare_all,fd936820747ff2e2879e43047965d7d5,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculaceae,s_uncultured_bacterium,asv_2265,ASV
87b160ded423712ae74ce3f2f30d2da1,Age_group,Week9-14,-1.53377165257488,0.243483273486432,280,210,1.92478789040759e-09,6.99339600181426e-08,compare_all,87b160ded423712ae74ce3f2f30d2da1,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_,asv_891,ASV
c06b712348f8542720421722120be38e,Age_group,Week18,-1.96575630401053,0.313424852883741,280,215,2.07339521208092e-09,7.39636619291413e-08,compare_all,c06b712348f8542720421722120be38e,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_,asv_883,ASV
ab4f6ce559f19ba6367b9585e0c52d1d,Age_group,Week9-14,1.82936754171967,0.29463890567758,280,254,3.05975881603788e-09,1.07200835661899e-07,compare_all,ab4f6ce559f19ba6367b9585e0c52d1d,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculaceae,s_,asv_2348,ASV
1da924f9f1a5eb197f18c98773c2f0c9,Age_group,Week9-14,-1.39134192864618,0.224975968284599,280,84,3.43186257780568e-09,1.18128322414995e-07,compare_all,1da924f9f1a5eb197f18c98773c2f0c9,k_Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_uncultured,s_,asv_1546,ASV
e7992c99e4dc5a41a9d2095b60916fb7,Age_group,Week18,2.55256549566838,0.414518872390976,280,58,3.5817653423076e-09,1.21162475889785e-07,compare_all,e7992c99e4dc5a41a9d2095b60916fb7,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculaceae,s_,asv_2332,ASV
afaed5b814af8fdf712ee3a2f6e146ea,Age_group,Week6,-1.75142838397869,0.284479765444555,280,141,4.03526563750243e-09,1.32358272522678e-07,compare_all,afaed5b814af8fdf712ee3a2f6e146ea,k_Bacteria,p_Firmicutes,c_Clostridia,o_Clostridiales,f_Clostridiaceae,g_Candidatus_Arthromitus,s_uncultured_bacterium,asv_298,ASV
f3b97a44d007c4a516573a5f19987ac2,Age_group,Week6,-1.92859943841857,0.313556868258298,280,263,4.04765359396569e-09,1.32358272522678e-07,compare_all,f3b97a44d007c4a516573a5f19987ac2,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_,asv_887,ASV
46a9bce4deb54b24813583e0f9fb9cca,Age_group,Week6,-1.52045268700822,0.251423775828584,280,115,4.82696460162828e-09,1.55254172924503e-07,compare_all,46a9bce4deb54b24813583e0f9fb9cca,k_Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_[Eubacterium]_coprostanoligenes_group,g_[Eubacterium]_coprostanoligenes_group,s_,asv_1439,ASV
2529fbc6cce08cc4a4b42131cc59b32e,Age_group,Week9-14,1.64534313932693,0.270638077716513,280,71,5.2575393556742e-09,1.66375680900529e-07,compare_all,2529fbc6cce08cc4a4b42131cc59b32e,k_Bacteria,p_Firmicutes,c_Clostridia,o_Clostridiales,f_Clostridiaceae,g_Clostridium_sensu_stricto_1,s_,asv_269,ASV
456995cfe33fb271939359fb93d62adc,Age_group,Week6,-1.33759697676433,0.223116057165342,280,276,9.18127631039574e-09,2.85931176523753e-07,compare_all,456995cfe33fb271939359fb93d62adc,k_Bacteria,p_Firmicutes,c_Bacilli,o_Lactobacillales,f_Lactobacillaceae,g_Lactobacillus,s_,asv_1644,ASV
c7604436ab1fde38fff4885eb7a3c7a6,Age_group,Week9-14,-1.04562661281147,0.175553692329148,280,65,1.07401872133232e-08,3.2925386425844e-07,compare_all,c7604436ab1fde38fff4885eb7a3c7a6,k_Bacteria,p_Cyanobacteria,c_Vampirivibrionia,o_Gastranaerophilales,f_Gastranaerophilales,g_Gastranaerophilales,s_,asv_86,ASV
7d64677a29ebe5c57f9e95558cea9241,Age_group,Week18,-1.9951382078295,0.336354630299985,280,139,1.13205145137377e-08,3.4170537655313e-07,compare_all,7d64677a29ebe5c57f9e95558cea9241,k_Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Blautia,s_Lachnospiraceae_bacterium,asv_2485,ASV
7bc78540b7e0bab3ed4670b4dc7ae979,Age_group,Week9-14,1.83202841417006,0.313410822315169,280,265,1.97872398553973e-08,5.88220675701355e-07,compare_all,7bc78540b7e0bab3ed4670b4dc7ae979,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculaceae,s_uncultured_bacterium,asv_2353,ASV
547c05cd6cde04a51dba35d18340f60e,Age_group,Week9-14,-1.36793746626578,0.233977222074613,280,83,2.03313477255404e-08,5.95374690112095e-07,compare_all,547c05cd6cde04a51dba35d18340f60e,k_Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_uncultured,s_,asv_1545,ASV
a009250174a6396c22cbd6d4883ace66,Age_group,Week9-14,2.0468432219248,0.353999749030206,280,70,2.52852194546673e-08,6.98726768592356e-07,compare_all,a009250174a6396c22cbd6d4883ace66,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Rikenellaceae,g_Alistipes,s_uncultured_bacterium,asv_846,ASV
96bb35ad57d9c30cfb576f6f7440308a,Age_group,Week18,-1.38788722031791,0.240022234741808,280,107,2.52600276584753e-08,6.98726768592356e-07,compare_all,96bb35ad57d9c30cfb576f6f7440308a,k_Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_uncultured,s_Clostridium_sp.,asv_1119,ASV
1da924f9f1a5eb197f18c98773c2f0c9,Age_group,Week18,-1.5087280585604,0.260537574743924,280,84,2.46116721887174e-08,6.98726768592356e-07,compare_all,1da924f9f1a5eb197f18c98773c2f0c9,k_Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_uncultured,s_,asv_1546,ASV
df61a14bd5475bb09a2a86ad75a4c200,Age_group,Week9-14,-1.12904448895662,0.196558053864722,280,75,2.46147363437499e-08,6.98726768592356e-07,compare_all,df61a14bd5475bb09a2a86ad75a4c200,k_Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Lachnospiraceae_NK4A136_group,s_uncultured_bacterium,asv_2450,ASV
70fbd3de39b276bda9e67b8a1f641292,Age_group,Week9-14,-1.3618849656861,0.235959561906467,280,168,2.87183069751173e-08,7.82573865071947e-07,compare_all,70fbd3de39b276bda9e67b8a1f641292,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculaceae,s_,asv_2365,ASV
2804d447c947bd6e16129c1779962c37,Age_group,Week9-14,-1.17299065336278,0.203543963469893,280,58,3.20295101843426e-08,8.60847931255893e-07,compare_all,2804d447c947bd6e16129c1779962c37,k_Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Lachnospiraceae_NK4A136_group,s_,asv_2028,ASV
b89797007a8a912e076a26d9d01e7d6d,Age_group,Week6,2.18497817191304,0.387255853416131,280,216,4.19626601837039e-08,1.11257755784361e-06,compare_all,b89797007a8a912e076a26d9d01e7d6d,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculaceae,s_,asv_2278,ASV
ab4f6ce559f19ba6367b9585e0c52d1d,Age_group,Week18,1.91665027614219,0.339538702994972,280,254,5.09679114667869e-08,1.32489394224642e-06,compare_all,ab4f6ce559f19ba6367b9585e0c52d1d,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculaceae,s_,asv_2348,ASV
7bc78540b7e0bab3ed4670b4dc7ae979,Age_group,Week18,2.0458411823156,0.36253862103875,280,265,5.13210701379856e-08,1.32489394224642e-06,compare_all,7bc78540b7e0bab3ed4670b4dc7ae979,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculaceae,s_uncultured_bacterium,asv_2353,ASV
f54c94ed6901807823dcb725d30dc91f,Age_group,Week9-14,-1.30504613833809,0.234133100008462,280,71,5.97565240157564e-08,1.52262727427161e-06,compare_all,f54c94ed6901807823dcb725d30dc91f,k_Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Roseburia,s_Clostridium_sp.,asv_1741,ASV
